Event,StartRow,FailRow,EndRow,SlipDuration,Stiffness,NptsStiffness,StiffnessIntercept,FailTime,FailDisplacement,50_Mean_Velocity,Peak_Velocity
286,3404904,3411594,3412101,0.510000,0.000587,4943,-17.250994,6250.970000,30596.900000,4.984014,350.248115
287,3412101,3418505,3419013,0.510000,0.000553,5042,-16.256588,6257.880000,30665.800000,4.439596,458.103739
288,3419013,3425651,3426546,0.890000,0.000582,4917,-17.170062,6265.030000,30737.300000,3.292517,266.799345
289,3426546,3432564,3433300,0.740000,0.000550,4781,-16.242589,6271.940000,30806.300000,4.671551,407.700502
290,3433300,3440048,3440933,0.890000,0.000579,5260,-17.156629,6279.420000,30880.800000,3.602721,413.312548
291,3440933,3447569,3448445,0.880000,0.000560,5072,-16.624943,6286.940000,30955.700000,3.562477,167.507834
292,3448445,3454169,3455071,0.910000,0.000545,4055,-16.193622,6293.540000,31021.400000,3.928412,275.173970
293,3455071,3460915,3461872,0.960000,0.000554,4779,-16.519699,6300.290000,31089.100000,3.218450,185.108365
294,3461872,3467966,3468610,0.650000,0.000547,4798,-16.346484,6307.340000,31159.300000,2.829951,523.765969
295,3468610,3475751,3476737,0.980000,0.000583,5393,-17.508872,6315.130000,31237.000000,3.003052,172.245891
296,3476737,3482381,3483138,0.750000,0.000562,3984,-16.885047,6321.760000,31303.100000,5.057342,372.652541
297,3483138,3489613,3490293,0.680000,0.000569,4669,-17.146516,6328.990000,31375.400000,3.329176,307.927735
298,3490293,3496636,3497252,0.620000,0.000547,4978,-16.505252,6336.010000,31445.400000,5.490709,453.348516
299,3497252,3504045,3504624,0.580000,0.000597,4722,-18.116569,6343.420000,31519.300000,3.941013,358.623158
300,3504624,3511037,3511714,0.680000,0.000552,4901,-16.739300,6350.410000,31589.000000,4.831529,333.126995
301,3511714,3517808,3518711,0.910000,0.000542,4840,-16.460613,6357.180000,31656.700000,3.790955,222.389679
302,3518711,3524540,3525461,0.920000,0.000556,4201,-16.938541,6363.920000,31723.800000,7.340883,338.447872
303,3525461,3531425,3532197,0.770000,0.000564,4150,-17.222253,6370.800000,31792.500000,4.773006,398.199036
304,3532197,3538678,3539502,0.830000,0.000573,5007,-17.547761,6378.050000,31864.900000,1.524086,294.091518
305,3539502,3545853,3546511,0.660000,0.000575,4715,-17.651487,6385.230000,31936.400000,4.354156,400.623841
306,3546511,3553117,3553961,0.850000,0.000583,5075,-17.940303,6392.490000,32008.500000,2.104376,311.630002
307,3553961,3560032,3560723,0.690000,0.000559,4697,-17.238487,6399.410000,32077.500000,6.182081,524.067068
308,3560723,3567572,3568177,0.600000,0.000590,5118,-18.269538,6406.950000,32152.800000,5.362460,363.695953
309,3568177,3574370,3574980,0.610000,0.000544,5014,-16.807543,6413.750000,32220.500000,2.029416,517.596495
310,3574980,3581557,3582221,0.670000,0.000581,4803,-18.058505,6420.930000,32292.100000,3.187090,535.457716
311,3582221,3588646,3589316,0.670000,0.000576,4828,-17.924421,6428.020000,32363.000000,4.553023,256.515931
312,3589316,3595462,3595993,0.530000,0.000554,5003,-17.267583,6434.840000,32430.900000,3.498299,523.768667
313,3595993,3602738,3603518,0.780000,0.000586,5211,-18.352514,6442.110000,32503.500000,4.264673,266.349595
