Event,StartRow,FailRow,EndRow,SlipDuration,Stiffness,NptsStiffness,StiffnessIntercept,FailTime,FailDisplacement,50_Mean_Velocity,Peak_Velocity
216,5218978,5228375,5228516,0.140000,0.000474,8955,-13.219088,9267.110000,29374.000000,0.000000,0.000000
217,5228516,5237223,5237403,0.180000,0.000472,8474,-13.210896,9275.960000,29476.900000,0.000000,0.000000
218,5237403,5246473,5246684,0.210000,0.000471,8787,-13.242077,9285.210000,29587.000000,0.000000,0.000000
219,5435891,5667732,5667986,0.250000,0.000328,231841,-9.085757,9706.470000,29973.500000,0.000000,0.000000
220,5667986,5675984,5676189,0.200000,0.000453,7720,-12.909919,9714.720000,30068.500000,0.000000,0.000000
221,5676189,5684881,5685132,0.260000,0.000462,8516,-13.216226,9723.610000,30175.100000,0.000000,0.000000
222,5685132,5693931,5694169,0.240000,0.000466,8511,-13.393858,9732.660000,30281.300000,0.000000,0.000000
223,5694169,5703185,5703359,0.170000,0.000469,8721,-13.535493,9741.920000,30393.700000,0.000000,0.000000
224,5703359,5712085,5712355,0.270000,0.000467,8642,-13.531782,9750.820000,30500.800000,0.000000,0.000000
225,5712355,5721178,5721331,0.150000,0.000470,8484,-13.670416,9759.910000,30608.300000,0.000000,0.000000
226,5721331,5729748,5729963,0.220000,0.000467,8274,-13.643764,9768.480000,30710.100000,0.000000,0.000000
227,5729963,5738579,5738791,0.210000,0.000470,8393,-13.794425,9777.310000,30821.100000,0.000000,0.000000
228,5738791,5747286,5747516,0.230000,0.000470,8392,-13.845817,9786.020000,30927.600000,0.000000,0.000000
229,5747516,5756280,5756534,0.260000,0.000472,8635,-13.937768,9795.010000,31032.500000,0.000000,0.000000
230,5756534,5763931,5763979,0.050000,0.000492,7397,-14.613707,9802.660000,31146.900000,0.000000,0.000000
231,5763979,5764653,5764701,0.040000,0.000538,636,-16.108368,9803.390000,31230.100000,0.000000,0.000000
232,5764701,5765335,5765398,0.060000,0.000511,630,-15.304682,9804.070000,31313.900000,0.000000,0.000000
233,5765398,5766042,5766104,0.060000,0.000509,639,-15.298415,9804.780000,31401.700000,0.000000,0.000000
234,5766104,5766762,5766817,0.050000,0.000508,646,-15.307107,9805.500000,31489.400000,0.000000,0.000000
235,5766817,5767485,5767540,0.050000,0.000508,648,-15.367233,9806.220000,31574.000000,0.000000,0.000000
236,5767540,5768210,5768271,0.060000,0.000507,662,-15.380797,9806.940000,31658.800000,0.000000,0.000000
237,5768271,5768952,5769013,0.060000,0.000512,665,-15.561923,9807.690000,31745.200000,0.000000,0.000000
238,5769013,5769696,5769762,0.070000,0.000511,674,-15.589510,9808.430000,31836.000000,0.000000,0.000000
239,5769762,5770458,5770521,0.060000,0.000508,688,-15.534931,9809.190000,31928.100000,0.000000,0.000000
