Event,StartRow,FailRow,EndRow,SlipDuration,Stiffness,NptsStiffness,StiffnessIntercept,FailTime,FailDisplacement,50_Mean_Velocity,Peak_Velocity
125,2168128,2176092,2176737,0.640000,0.000574,4750,-10.769665,4795.770000,19992.100000,0.724208,855.050373
126,2176737,2184459,2185222,0.760000,0.000565,4926,-10.653147,4804.140000,20075.300000,6.434964,1007.138782
127,2185222,2193592,2194197,0.600000,0.000596,4607,-11.314768,4813.270000,20166.100000,3.021530,974.054290
128,2194197,2202337,2202934,0.600000,0.000571,5143,-10.864780,4822.010000,20254.000000,12.724336,1056.296968
129,2202934,2211323,2211991,0.670000,0.000570,5694,-10.895114,4831.000000,20343.400000,14.241876,972.984865
130,2211991,2220228,2220880,0.660000,0.000591,4535,-11.385324,4839.900000,20432.100000,4.616630,879.799900
131,2220880,2228934,2229431,0.500000,0.000992,445,-19.621026,4848.610000,20519.000000,4.703207,956.983238
132,2229431,2237338,2238080,0.750000,0.000572,4889,-11.099447,4857.010000,20603.500000,0.005536,1162.645488
133,2238080,2246593,2247289,0.700000,0.000595,4763,-11.607530,4866.270000,20695.400000,2.601557,1013.624248
134,2247289,2255371,2256097,0.720000,0.000608,4011,-11.938626,4875.050000,20783.300000,2.919422,905.711723
135,2256097,2263951,2264415,0.460000,0.000589,4263,-11.595561,4883.630000,20868.900000,2.953193,933.796921
136,2264415,2272369,2273005,0.630000,0.000582,4936,-11.508749,4892.050000,20953.200000,0.890643,954.262187
137,2273005,2281167,2281750,0.590000,0.000597,4968,-11.858858,4900.840000,21040.400000,1.016337,1026.954463
138,2281750,2289868,2290413,0.550000,0.000614,4053,-12.278462,4909.540000,21127.100000,2.189177,1073.622406
139,2290413,2298618,2299093,0.480000,0.000607,4639,-12.171134,4918.290000,21214.500000,6.339790,1090.191165
140,2299093,2307403,2307885,0.480000,0.000634,3933,-12.800726,4927.080000,21302.300000,0.002274,1180.657863
141,2307885,2316701,2317241,0.540000,0.000614,5040,-12.442422,4936.380000,21394.700000,4.798583,1169.879302
142,2317241,2325367,2325897,0.530000,0.000602,4778,-12.230957,4945.040000,21481.700000,3.886229,991.179260
143,2325897,2334002,2334523,0.520000,0.000641,3064,-13.123513,4953.680000,21567.300000,1.448922,1108.663761
144,2334523,2342973,2343534,0.560000,0.000622,4251,-12.761885,4962.650000,21657.100000,0.178256,1126.401536
145,2343534,2352015,2352401,0.390000,0.000587,5575,-12.061393,4971.690000,21747.600000,2.281391,1178.454637
146,2352401,2360741,2361308,0.560000,0.000607,4929,-12.554841,4980.420000,21833.400000,1.944432,1146.271505
147,2638194,2673678,2674098,0.420000,0.000601,14420,-12.474049,5293.350000,22148.500000,2.962670,894.239718
148,2674098,2681905,2682382,0.480000,0.000611,4526,-12.893503,5301.580000,22229.700000,9.364844,1037.644966
149,2682382,2690357,2690770,0.420000,0.000669,3342,-14.223429,5310.030000,22314.000000,7.390643,1057.267367
150,2690770,2698798,2699226,0.430000,0.000602,5111,-12.790894,5318.470000,22398.100000,2.957435,1315.806757
151,2699226,2707493,2707980,0.490000,0.000687,3121,-14.755347,5327.170000,22485.600000,3.292691,1197.612702
152,2707980,2716125,2716385,0.260000,0.000601,5284,-12.868879,5335.800000,22571.500000,-2.519372,1198.483328
153,2716385,2724707,2725019,0.320000,0.000614,4877,-13.221608,5344.380000,22656.500000,-2.464661,1223.092630
154,2725019,2733566,2733861,0.300000,0.000600,6042,-12.944026,5353.240000,22744.900000,0.004390,1293.808489
155,2733861,2742031,2742477,0.440000,0.000598,5668,-12.968456,5361.710000,22829.600000,9.379357,1201.563695
156,2742477,2750468,2750920,0.460000,0.000614,4832,-13.372104,5370.140000,22913.500000,9.879442,1222.924099
157,2750920,2759333,2759690,0.360000,0.000607,5137,-13.256006,5379.010000,23002.200000,9.975290,1213.533829
158,2759690,2767672,2768403,0.730000,0.000629,4500,-13.820225,5387.350000,23086.300000,4.471907,1279.107089
159,2768403,2776334,2776947,0.610000,0.000605,5284,-13.330160,5396.010000,23172.300000,6.062769,1006.728407
160,2776947,2784851,2785273,0.420000,0.000596,5389,-13.175689,5404.530000,23257.200000,13.316045,1088.405610
161,2785273,2793133,2793541,0.410000,0.000628,3865,-13.970145,5412.810000,23339.600000,2.026026,1056.119204
162,2793541,2801345,2801726,0.380000,0.000627,4320,-13.980530,5421.020000,23422.500000,0.122251,1147.071825
163,2801726,2809833,2810283,0.450000,0.000573,6222,-12.779912,5429.510000,23506.500000,6.677713,1251.317377
164,2810283,2818471,2819046,0.570000,0.000615,5022,-13.803225,5438.150000,23592.500000,4.032059,1318.979022
165,2819046,2827636,2827944,0.310000,0.000618,4998,-13.933041,5447.310000,23684.600000,0.007564,1162.567242
166,2827944,2836168,2836664,0.500000,0.000657,3366,-14.912452,5455.840000,23769.000000,0.143141,1272.171870
167,2836664,2845162,2845593,0.430000,0.000628,4571,-14.295258,5464.840000,23859.100000,4.663997,1340.790786
168,2845593,2854081,2854522,0.440000,0.000618,5246,-14.097632,5473.760000,23947.800000,2.330455,1128.694973
169,2854522,2862547,2863008,0.460000,0.000598,5115,-13.676801,5482.220000,24032.300000,1.967440,1062.860591
170,2863008,2870952,2871387,0.430000,0.000603,4928,-13.841062,5490.630000,24116.300000,-2.002319,1175.480818
171,2871387,2879545,2880144,0.600000,0.000585,5955,-13.457956,5499.220000,24202.800000,9.848784,1177.644556
172,2880144,2888633,2889137,0.500000,0.000658,3793,-15.282334,5508.310000,24293.400000,3.708233,1331.251052
173,2889137,2897167,2897919,0.760000,0.000803,1412,-18.866270,5516.840000,24378.400000,8.714537,1251.050813
174,2897919,2906043,2906401,0.360000,0.000627,4383,-14.637509,5525.720000,24467.000000,2.709334,1089.782333
175,2906401,2914559,2914940,0.380000,0.000603,4918,-14.102338,5534.240000,24552.300000,0.252030,914.752463
176,2914940,2922792,2923073,0.280000,0.000671,2574,-15.836333,5542.470000,24633.500000,0.002164,1073.575061
177,2923073,2931458,2931828,0.370000,0.000573,6143,-13.477999,5551.130000,24720.000000,5.604169,1055.486871
178,2931828,2940046,2940374,0.330000,0.000616,4497,-14.572500,5559.720000,24806.000000,-1.133623,1078.247535
179,2940374,2948345,2948914,0.570000,0.000599,4834,-14.207487,5568.020000,24888.800000,2.227363,988.449538
180,2948914,2956955,2957413,0.460000,0.000594,5076,-14.128768,5576.630000,24974.400000,1.924287,1160.579466
181,2957413,2965539,2965960,0.420000,0.000625,4268,-14.963450,5585.220000,25060.800000,4.323051,1261.583149
182,2965960,2974339,2974793,0.450000,0.000633,3998,-15.214759,5594.020000,25148.100000,5.909994,1285.660657
183,2974793,2983354,2983653,0.300000,0.000600,5552,-14.435915,5603.030000,25238.200000,6.716662,1319.287573
184,2983653,2992342,2992735,0.390000,0.000600,5710,-14.499850,5612.020000,25327.800000,3.419435,1204.460955
185,2992735,3000947,3001399,0.460000,0.000616,4882,-14.958179,5620.620000,25413.300000,0.179148,1101.785471
186,3001399,3009658,3010158,0.500000,0.000601,5282,-14.642061,5629.330000,25500.500000,1.822326,1245.205809
187,3010158,3018560,3018924,0.360000,0.000648,3973,-15.885237,5638.240000,25589.300000,9.120864,1447.629213
188,3018924,3027588,3028028,0.440000,0.000621,5291,-15.257670,5647.260000,25679.200000,-0.220275,1187.999202
189,3028028,3036381,3036926,0.540000,0.000588,6061,-14.449394,5656.060000,25767.300000,0.662209,963.714686
190,3036926,3044733,3045277,0.540000,0.000607,4348,-14.985438,5664.410000,25850.300000,2.930728,1069.797061
191,3045277,3053197,3053527,0.330000,0.000591,4910,-14.630512,5672.870000,25934.700000,-0.269655,1243.430582
192,3053527,3062036,3062656,0.620000,0.000616,4811,-15.331996,5681.710000,26023.000000,0.787012,1288.033956
193,3062656,3070818,3071629,0.820000,0.000587,5682,-14.639290,5690.490000,26111.400000,2.992583,1158.710310
194,3071629,3079327,3079995,0.670000,0.000611,4173,-15.314912,5699.000000,26195.700000,5.068876,1188.280171
195,3079995,3088200,3088758,0.550000,0.000611,4778,-15.367025,5707.880000,26284.100000,0.845343,1147.478108
196,3088758,3097167,3097661,0.500000,0.000606,5215,-15.294607,5716.840000,26373.500000,1.439776,1232.065808
197,3097661,3106153,3106691,0.540000,0.000602,5463,-15.224894,5725.830000,26463.200000,2.276309,1130.328223
198,3106691,3114901,3115406,0.500000,0.000609,5096,-15.477015,5734.580000,26550.700000,4.628351,1343.717614
199,3115406,3123983,3124595,0.610000,0.000918,928,-23.738142,5743.660000,26641.700000,2.508506,1299.607251
200,3124595,3133068,3133646,0.580000,0.000590,6146,-15.073651,5752.740000,26732.200000,1.679689,1280.641641
201,3133646,3142154,3142727,0.570000,0.000597,6181,-15.324925,5761.830000,26822.700000,2.608248,1285.924407
202,3142727,3151303,3151839,0.540000,0.000619,5350,-15.974922,5770.980000,26913.900000,8.665962,1136.207112
203,3151839,3159877,3160392,0.520000,0.000602,5622,-15.560116,5779.550000,27000.000000,4.609275,1242.963416
204,3160392,3168970,3169595,0.620000,0.000601,5869,-15.594377,5788.650000,27090.300000,4.378897,1013.010300
205,3169595,3177343,3177962,0.620000,0.000588,5502,-15.284208,5797.020000,27173.800000,0.318212,971.347903
206,3177962,3186122,3186639,0.520000,0.000592,5751,-15.442669,5805.800000,27261.600000,0.113809,980.018257
207,3186639,3194357,3194879,0.530000,0.000612,4675,-16.053345,5814.030000,27344.000000,3.139514,965.051761
208,3194879,3202899,3203507,0.600000,0.000606,4770,-15.939266,5822.580000,27428.700000,9.770224,919.011046
209,3203507,3211605,3212102,0.500000,0.000990,643,-26.524081,5831.280000,27515.500000,2.858744,887.063830
210,3212102,3219873,3220288,0.410000,0.000590,4801,-15.576471,5839.550000,27598.900000,4.586371,962.324099
211,3220288,3228235,3228713,0.480000,0.000594,5017,-15.738984,5847.910000,27681.700000,7.054451,1052.251276
212,3228713,3236899,3237395,0.490000,0.000598,5624,-15.900884,5856.580000,27768.000000,2.731192,1049.783263
213,3237395,3245638,3246079,0.450000,0.000588,5945,-15.674891,5865.310000,27856.000000,1.922058,1001.858815
214,3246079,3254033,3254498,0.460000,0.000597,5262,-15.980963,5873.710000,27939.100000,2.929441,1036.888928
215,3254498,3262261,3263022,0.760000,0.000608,5195,-16.335328,5881.940000,28021.500000,2.322996,1005.424811
216,3263022,3271168,3271676,0.510000,0.000602,5336,-16.234291,5890.840000,28110.100000,4.463254,1133.874793
217,3271676,3279872,3280431,0.560000,0.001059,657,-29.119081,5899.550000,28197.100000,8.363390,1073.071292
218,3280431,3288473,3289132,0.660000,0.000591,5644,-16.020160,5908.150000,28282.900000,0.591388,950.986528
219,3289132,3297172,3297732,0.560000,0.000606,5013,-16.504434,5916.850000,28369.500000,3.585779,1056.716806
220,3297732,3305909,3306432,0.520000,0.000591,5598,-16.125761,5925.590000,28456.800000,7.622398,1015.228370
