Event,StartRow,FailRow,EndRow,SlipDuration,Stiffness,NptsStiffness,StiffnessIntercept,FailTime,FailDisplacement,50_Mean_Velocity,Peak_Velocity
65,1674775,1681737,1682712,0.980000,0.000432,5320,-5.812698,4301.410000,15062.600000,0.899780,218.379447
66,1682712,1689291,1690001,0.710000,0.000412,5471,-5.550423,4308.970000,15137.800000,-0.000000,246.837945
67,1690001,1696472,1697205,0.730000,0.000437,4655,-5.953330,4316.150000,15209.600000,9.444825,221.245059
68,1697205,1703359,1704184,0.820000,0.000421,4916,-5.737903,4323.040000,15278.700000,17.095936,229.940711
69,1704184,1710703,1711382,0.680000,0.000407,5076,-5.566393,4330.380000,15351.600000,-0.000000,498.122530
70,1711382,1719013,1719813,0.800000,0.000448,5427,-6.227469,4338.690000,15434.500000,7.545935,318.972332
71,1719813,1726356,1727611,1.260000,0.000410,5593,-5.672799,4346.030000,15508.800000,2.297186,178.063241
72,1727611,1734036,1734811,0.780000,0.000427,5011,-5.960421,4353.710000,15584.700000,0.091756,319.466403
73,1734811,1741803,1742660,0.860000,0.000437,5424,-6.158261,4361.480000,15662.000000,8.090632,360.869565
74,1742660,1749828,1750508,0.680000,0.000435,5053,-6.159104,4369.500000,15741.800000,0.053899,419.268775
75,1750508,1757676,1758591,0.920000,0.000432,5493,-6.145023,4377.350000,15820.400000,6.565657,200.000000
76,1758591,1764890,1765638,0.740000,0.000398,4858,-5.644689,4384.570000,15892.600000,1.389987,354.841897
77,1765638,1772905,1773498,0.590000,0.000428,5658,-6.140466,4392.580000,15972.700000,-0.000000,672.826087
78,1773498,1781341,1782046,0.700000,0.000458,5347,-6.658096,4401.020000,16056.500000,1.561265,662.055336
79,1782046,1789446,1790250,0.810000,0.000443,5731,-6.451141,4409.120000,16137.600000,8.924485,520.454545
80,1790250,1797585,1798221,0.640000,0.000436,5837,-6.377838,4417.260000,16219.000000,17.605402,577.173913
81,1798221,1805840,1806418,0.570000,0.000442,5314,-6.517830,4425.520000,16301.100000,-0.000000,561.067194
82,1806418,1813912,1814524,0.610000,0.000426,5748,-6.292708,4433.590000,16381.800000,-0.000000,746.739130
83,1814524,1822376,1823112,0.740000,0.000449,5657,-6.701364,4442.050000,16466.300000,2.532652,439.031621
84,1823112,1830161,1830808,0.640000,0.000427,5731,-6.367290,4449.840000,16543.900000,0.468842,440.711462
85,1830808,1838068,1838688,0.620000,0.000431,5168,-6.479489,4457.740000,16622.700000,0.028604,552.272727
86,1838688,1845964,1846639,0.680000,0.000449,5416,-6.811320,4465.640000,16701.600000,-0.000000,643.478261
87,1846639,1854208,1854971,0.770000,0.000457,5682,-6.971707,4473.880000,16783.900000,10.666447,594.762846
88,1854971,1862348,1863067,0.720000,0.000464,4942,-7.131203,4482.020000,16865.000000,9.034212,376.976285
89,1863067,1870072,1870608,0.530000,0.000429,5542,-6.583880,4489.750000,16942.500000,10.568417,466.403162
90,1870608,1877964,1878595,0.630000,0.000448,5431,-6.941099,4497.640000,17020.900000,1.284585,566.205534
91,1878595,1886055,1886603,0.550000,0.000437,5719,-6.784506,4505.730000,17101.900000,6.951201,715.415020
92,1886603,1894242,1894934,0.690000,0.000461,5529,-7.235773,4513.920000,17183.700000,5.814837,676.976285
93,1894934,1902357,1903039,0.690000,0.000472,5364,-7.452808,4522.030000,17264.600000,-0.000000,833.003953
94,1903039,1910872,1911518,0.640000,0.000458,5488,-7.249049,4530.550000,17349.300000,5.092227,928.359684
95,1911518,1919809,1920379,0.570000,0.000456,6165,-7.252091,4539.490000,17438.400000,4.308300,833.498024
96,1920379,1928246,1928922,0.680000,0.000460,5714,-7.365042,4547.920000,17522.300000,1.516287,684.782609
97,1928922,1936484,1937159,0.680000,0.000437,5853,-7.004880,4556.160000,17604.800000,1.258807,788.537549
98,1937159,1944734,1945375,0.640000,0.000460,5313,-7.447451,4564.410000,17686.900000,-0.000000,878.656126
99,1945375,1953370,1954046,0.670000,0.000454,5915,-7.384183,4573.050000,17773.100000,7.420050,867.687747
100,1954046,1961734,1962350,0.620000,0.000452,5611,-7.380899,4581.410000,17856.700000,0.234684,941.897233
101,1962350,1970325,1970970,0.650000,0.000478,5537,-7.886646,4590.000000,17942.600000,0.000000,950.889328
