Event,StartRow,FailRow,EndRow,SlipDuration,Stiffness,NptsStiffness,StiffnessIntercept,FailTime,FailDisplacement,50_Mean_Velocity,Peak_Velocity
421,5404200,5411907,5412211,0.310000,0.000537,5354,-25.183207,8049.410000,48198.800000,6.900769,472.196127
422,5412211,5420226,5420523,0.300000,0.000543,5639,-25.525707,8057.730000,48282.200000,7.183894,455.780539
423,5420523,5428458,5428714,0.260000,0.000553,5241,-26.065741,8065.960000,48364.000000,8.258188,487.307851
424,5428714,5436835,5437171,0.340000,0.000559,5097,-26.381704,8074.340000,48448.300000,7.227482,481.638517
425,5437171,5445350,5445694,0.340000,0.000552,5703,-26.100688,8082.860000,48532.700000,6.605529,444.911986
426,5445694,5452944,5453229,0.280000,0.000529,5495,-25.026029,8090.450000,48608.900000,8.704341,403.793934
427,5453229,5460496,5460871,0.380000,0.000537,5276,-25.460955,8098.000000,48684.100000,5.225177,455.482164
428,5460871,5469003,5469315,0.310000,0.000552,5473,-26.210913,8106.510000,48769.000000,8.194303,459.599018
429,5469315,5477232,5477611,0.380000,0.000550,5196,-26.179231,8114.740000,48851.000000,7.312946,418.131999
430,5477611,5484982,5485424,0.440000,0.000539,5408,-25.693368,8122.490000,48928.600000,5.820304,438.420924
431,5485424,5493232,5493567,0.330000,0.000550,5241,-26.258888,8130.740000,49010.800000,7.477570,423.640658
432,5493567,5501232,5501481,0.250000,0.000538,5464,-25.698605,8138.740000,49091.100000,6.948443,419.352925
433,5501481,5508942,5509424,0.480000,0.000554,5059,-26.521420,8146.450000,49168.200000,4.830227,438.011307
434,5509424,5516942,5517365,0.420000,0.000556,4948,-26.696470,8154.450000,49247.700000,6.207745,452.167402
435,5517365,5525466,5525830,0.370000,0.000557,5158,-26.775235,8162.970000,49332.600000,8.003732,466.015585
436,5525830,5533845,5534300,0.460000,0.000556,5370,-26.754752,8171.350000,49416.100000,5.121007,409.044612
437,5534300,5541709,5542073,0.370000,0.000538,5047,-25.929294,8179.210000,49494.500000,8.172715,453.179419
438,5542073,5550047,5550611,0.570000,0.000538,6059,-25.981615,8187.550000,49578.400000,5.228695,467.299335
439,5550611,5558761,5559052,0.290000,0.000556,5164,-26.915790,8196.270000,49664.900000,8.353506,458.656440
440,5559052,5566805,5567208,0.400000,0.000537,5779,-26.038102,8204.310000,49745.700000,5.876378,460.870657
